synapse_from,synapse_to,synapse_type,neurotransmitter,receptor,g_max_ns,delay_ms,weight,note
4076389,16735586,chem,cholinergic,ampa,5.00,0.50,20,子图 AWC 嗅觉 内部化学连接
4076389,16795524,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4076389,16795838,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4099900,4103336,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4099900,11889676,chem,other,none,5.00,0.50,18,子图 AWC 嗅觉 内部化学连接
4099900,13038489,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4103336,4099900,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4103336,11889676,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4103336,13038489,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4108016,4108016,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
4108016,4154421,chem,cholinergic,ampa,5.00,0.50,12,子图 AWC 嗅觉 内部化学连接
4119387,4391978,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4119387,4700078,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
4119387,7503199,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4119387,9291474,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4119387,10160250,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4119387,16795838,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4119387,17819985,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4152020,3690921,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4152020,3756659,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4152020,3869488,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4152020,4620453,chem,other,none,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
4152020,9291474,chem,other,none,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4152020,9747710,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4152020,16795524,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4152020,16795838,chem,other,none,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4154421,4108016,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
4154421,4154421,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4154421,4985759,chem,cholinergic,ampa,5.00,0.50,16,子图 AWC 嗅觉 内部化学连接
4154421,7843730,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4260935,3991518,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4260935,4108016,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4260935,4985759,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
4260935,6451332,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4260935,7092086,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
4260935,7843730,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4260935,8276782,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4260935,8293958,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
4260935,10955244,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4260935,11543212,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4260935,16795524,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4260935,16795838,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4324898,3848843,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4324898,4119387,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4324898,4327684,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4324898,4651929,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4324898,4679139,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4324898,4700078,chem,cholinergic,ampa,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
4324898,7503199,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
4324898,7719118,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
4324898,10167078,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4324898,11543212,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4324898,16735586,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4327684,4099900,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4327684,4327684,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4327684,10990803,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4327684,13038489,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4354933,3547397,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4354933,4260935,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4354933,5261424,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4354933,6451332,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4354933,7845346,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4354933,7865652,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4354933,8276782,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
4354933,11543212,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4391978,3869488,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4391978,4119387,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4391978,4152020,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4391978,4391978,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4391978,10990803,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4391978,11248536,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4391978,11714576,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4391978,17884299,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4393049,3538129,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4393049,3814635,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4393049,4099900,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4393049,7503199,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4393049,8243455,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4393049,8246081,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4393049,9291474,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4393049,13038489,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4393049,14604028,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4393049,16735586,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4493199,4493199,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4493199,4985759,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4493199,7864823,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4493199,8276782,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4493199,8399890,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4493199,8704079,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4514494,11889676,chem,other,none,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
4620453,3690921,chem,other,none,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
4620453,4152020,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4620453,4620453,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4620453,9291474,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4620453,9747710,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4620453,16795524,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4651929,29,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
4651929,4099900,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4651929,4119387,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4651929,9291474,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4651929,11248536,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4651929,11279244,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
4679139,3538129,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4679139,4679139,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4679139,8245513,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4679139,17654617,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4700078,4119387,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4700078,4700078,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4700078,10160250,chem,cholinergic,ampa,5.00,0.50,8,子图 AWC 嗅觉 内部化学连接
4749004,4749004,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4876704,3538129,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4876704,3712893,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4876704,3756659,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4876704,4119387,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4876704,4327684,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4876704,4876704,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4876704,9291474,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4876704,16795524,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4876704,16795838,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4985759,4154421,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
4985759,4985759,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
4985759,11543212,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5090549,3450442,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
5090549,3712893,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
5090549,5261424,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
5090549,6451332,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5090549,7092417,chem,cholinergic,ampa,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
5090549,7107433,chem,cholinergic,ampa,5.00,0.50,73,子图 AWC 嗅觉 内部化学连接
5090549,7845346,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
5090549,8021456,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5090549,8509534,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
5090549,8704079,chem,cholinergic,ampa,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
5090549,11543212,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
5090549,16795524,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
5090549,16795838,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
5093516,3450442,chem,other,none,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
5093516,4260935,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
5093516,8293958,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
5093516,8704079,chem,other,none,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
5093516,12225666,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
5093516,16795524,chem,other,none,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
5093516,16795838,chem,other,none,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
5261424,2439134,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
5261424,3650006,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5261424,9971209,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
5261424,10955244,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5261424,17423412,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5679304,5679304,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5679304,12670738,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5708994,5679304,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
5708994,9971209,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6340439,3450442,chem,cholinergic,ampa,5.00,0.50,37,子图 AWC 嗅觉 内部化学连接
6340439,4354933,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6340439,5261424,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
6340439,6451332,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
6340439,7107433,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6340439,7845346,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6340439,7864823,chem,cholinergic,ampa,5.00,0.50,72,子图 AWC 嗅觉 内部化学连接
6340439,8021456,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
6340439,8276782,chem,cholinergic,ampa,5.00,0.50,10,子图 AWC 嗅觉 内部化学连接
6340439,8704079,chem,cholinergic,ampa,5.00,0.50,29,子图 AWC 嗅觉 内部化学连接
6340439,11543212,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
6340439,12225666,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6340439,16795524,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
6340439,16795838,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6451332,2439134,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
6451332,3538129,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6451332,4391978,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
6451332,8140109,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
6451332,8704079,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
6451332,9119558,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
6451332,9971209,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6451332,10955244,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6451332,10990803,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
6451332,11067379,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
6451332,11248536,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6451332,16795524,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
6451332,16795838,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
6791927,2612527,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
6791927,3450442,chem,cholinergic,ampa,5.00,0.50,34,子图 AWC 嗅觉 内部化学连接
6791927,3712893,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
6791927,7865652,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
6791927,7916593,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
6791927,8276782,chem,cholinergic,ampa,5.00,0.50,16,子图 AWC 嗅觉 内部化学连接
6791927,8399890,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
6791927,9589146,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
6791927,11543212,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
6791927,16259595,chem,cholinergic,ampa,5.00,0.50,105,子图 AWC 嗅觉 内部化学连接
7092086,4260935,chem,other,none,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7092086,7092086,chem,other,none,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
7092086,10955244,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7092417,5261424,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7092417,6451332,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7092417,7092417,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
7092417,7107433,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7092417,7198338,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7092417,7852250,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7092417,7873135,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7092417,7916593,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7092417,8276782,chem,cholinergic,ampa,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
7092417,8704079,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7092417,11543212,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
7107433,5090549,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7107433,5261424,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
7107433,6451332,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7107433,7092417,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7107433,7515491,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7107433,8021456,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7107433,8509534,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7107433,8704079,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7107433,11543212,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7107433,16259595,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7168356,18740553,chem,other,none,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,3486381,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,4354933,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,4493199,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,5261424,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,7092417,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,7843730,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,7851153,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,7865652,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7198338,7873135,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
7198338,8276782,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
7198338,11543212,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,16259595,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7198338,17743170,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7503199,3844799,chem,cholinergic,ampa,5.00,0.50,9,子图 AWC 嗅觉 内部化学连接
7503199,4119387,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7503199,6451332,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7503199,7503199,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7503199,7935088,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7503199,11279244,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,3450442,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,3708875,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7515491,3712893,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,3771794,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,4354933,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,4493199,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7515491,5261424,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,7107433,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,7843730,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,7845346,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,7851153,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,7864823,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
7515491,7873135,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,8276782,chem,cholinergic,ampa,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
7515491,8399890,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7515491,8704079,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7515491,11543212,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7515491,17423412,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7527710,2612527,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
7527710,4493199,chem,cholinergic,ampa,5.00,0.50,70,子图 AWC 嗅觉 内部化学连接
7527710,7843730,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7527710,7851153,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7527710,7873135,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
7527710,8276782,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7527710,8480221,chem,cholinergic,ampa,5.00,0.50,8,子图 AWC 嗅觉 内部化学连接
7527710,8704079,chem,cholinergic,ampa,5.00,0.50,7,子图 AWC 嗅觉 内部化学连接
7527710,9589146,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7542938,2568465,chem,cholinergic,ampa,5.00,0.50,6,子图 AWC 嗅觉 内部化学连接
7542938,2612527,chem,cholinergic,ampa,5.00,0.50,16,子图 AWC 嗅觉 内部化学连接
7542938,3450442,chem,cholinergic,ampa,5.00,0.50,22,子图 AWC 嗅觉 内部化学连接
7542938,3450751,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
7542938,7843730,chem,cholinergic,ampa,5.00,0.50,95,子图 AWC 嗅觉 内部化学连接
7542938,8276782,chem,cholinergic,ampa,5.00,0.50,13,子图 AWC 嗅觉 内部化学连接
7542938,8509534,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
7542938,9119558,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7542938,9589146,chem,cholinergic,ampa,5.00,0.50,11,子图 AWC 嗅觉 内部化学连接
7542938,12000033,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7542938,12225666,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
7542938,16259595,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7658146,3712893,chem,cholinergic,ampa,5.00,0.50,5,子图 AWC 嗅觉 内部化学连接
7658146,4119387,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7658146,4651929,chem,cholinergic,ampa,5.00,0.50,4,子图 AWC 嗅觉 内部化学连接
7658146,4679139,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
7658146,4700078,chem,cholinergic,ampa,5.00,0.50,17,子图 AWC 嗅觉 内部化学连接
7658146,8245014,chem,cholinergic,ampa,5.00,0.50,1,子图 AWC 嗅觉 内部化学连接
7658146,8245146,chem,cholinergic,ampa,5.00,0.50,3,子图 AWC 嗅觉 内部化学连接
7658146,8245513,chem,cholinergic,ampa,5.00,0.50,2,子图 AWC 嗅觉 内部化学连接
